"Polarized Data for B=1.5T, filter rotated 0, 30, 60, 90 from noon to 3 on a clockface"
Wavelength(A)_MDPX,"Signal Strength, theta=0","Signal Strength, theta=30","Signal Strength, theta=60","Signal Strength, theta=90"
4462.649223480209,-0.021941168641246407,-0.022493335393806532,-0.0013285190634666952,-0.01882729956522969
4462.671460074682,-0.030667811130145942,-0.027472654931590384,-0.01744714107237524,-0.017980301911895324
4462.693696669156,-0.02011884035679974,-0.0052453831804521655,-0.010671159845700311,-0.008688994320772879
4462.715933263629,-0.014446522739015047,0.0018899303840009807,-0.0048448426545820945,0.004477969199243178
4462.738169858103,-0.034492133867928376,-0.0409219510027179,-0.03328343053017234,-0.037871913467475135
4462.760406452577,-0.005899546419004624,-0.024341330273808786,-0.015419480023483877,-0.02242062294301185
4462.7826430470495,-0.01146919765456697,-0.0007793955537800524,0.012916441469884007,-0.0017333469252088405
4462.804879641523,-0.0050268821701146705,0.001658931024000699,-0.011774823454590546,0.001372311137017169
4462.827116235997,-0.028588816890143403,-0.02169767093158334,-0.029536107579056656,-0.016157973627448658
4462.849352830471,-0.011956862970123121,-0.032451974469374235,-0.022272461036825574,-0.007816330071882925
4462.8715894249435,-0.018245178881241903,-0.009685704211568691,-0.02116879742793534,-0.012564650249666494
4462.893826019417,-0.026381489672362937,-0.004988717224896297,0.002136471336537531,-0.0051983373252130665
4462.916062613891,-0.004231217707891478,0.0031989267573359105,0.015560100812109458,-0.0007323496985409531
4462.938299208365,-0.028717149867921343,-0.034017636798265034,-0.042446405143516844,-0.0246536167563479
4462.960535802838,-0.005591547272337581,-0.022544668584917705,0.0010328077276472955,-0.0024520116007652726
4462.982772397311,-0.004000218347891196,-0.011636365473793292,-0.0023551828856901696,-0.00032168416965156345
4463.005008991785,-0.0293844813523666,-0.012791362273794701,-0.020912131472379466,-0.029658602889687337
4463.027245586258,-0.016089184854572607,-0.002114058522670569,-0.02386378996127196,-0.010100657076330156
4463.0494821807315,0.010039409421014814,0.001864263788445394,-0.0018931841656896061,-0.004120340311878418
4463.071718775205,-0.0217615024723573,-0.0016263932071144186,-0.008386832841253081,-0.022908288258567996
4463.093955369679,-0.023583830756803967,-0.0278319872693686,-0.029305108219056367,-0.020418628489676068
4463.116191964153,-0.030231479005700966,-0.02436699686936437,-0.023093792094604354,-0.029555936507464995
4463.1384285586255,0.0003631028965585696,-0.012560362913794419,-0.02127146381015769,-0.00622500114743654
4463.160665153099,-0.025329159254583875,-0.026676990469367192,-0.03238509968572679,-0.02783627460524067
4463.182901747573,-0.03390180217014988,-0.02518832792714315,-0.026738448663497682,-0.012846982800777949
4463.205138342047,0.0029297624521172553,0.003994591219559103,-0.007591168379029888,-0.002862677129654662
4463.2273749365195,-0.019374509085687722,-0.01905401158935789,-0.014572482370149511,-0.017389970214116826
4463.249611530993,-0.031129809850146507,-0.04353994374938776,-0.03597842306350895,-0.0398995745163665
4463.271848125467,0.0034944275543401663,0.004713255895115535,0.01627876548766589,0.015668604861479047
4463.29408471994,-0.016910515912351386,-0.0038337204248948885,0.007218457256543728,-0.02619361248968311
4463.3163213144135,-0.02242883395680256,-0.02618932515381104,-0.024813453996828667,-0.02090629380523222
4463.338557908887,0.012375069616573219,0.004533589726226427,0.007295457043210489,0.0015006441147951033
4463.360794503361,-0.027202820730141717,-0.018001681171578833,-0.015265480450150358,-0.008611994534106118
4463.383031097834,-0.027895818810142563,-0.009557371233790758,-0.012544821321258151,-0.029658602889687337
4463.4052676923075,-0.0334654700457049,-0.007812042736010851,-0.01901280340126604,-0.022394956347456262
4463.427504286781,0.0032634281943398845,-0.007196044442676766,-0.009105497516809512,-0.009381992400773724
4463.449740881255,-0.01996484078346622,-0.020850673278248973,-0.009413496663476555,-0.02049562827634283
4463.471977475728,-0.016525516979017583,-0.016333352460465685,-0.00856649901014219,-0.017389970214116826
4463.494214070201,-0.0035895528190018062,-0.0035000546826722593,-0.011184491756812048,-0.014515311511891092
4463.516450664675,-0.0223518341701358,-0.023365999642696485,-0.025352452503495996,-0.02609094610746077
4463.538687259148,-0.01187986318345636,-0.03368397105604241,-0.028817442903500218,-0.01210265152966593
4463.560923853622,-0.026073490525695894,-0.011277033136015076,-0.023966456343494306,-0.01105032111188687
4463.583160448095,-0.018784177387909225,-0.012406363340460897,0.006525459176542883,-0.012307984294110624
4463.605397042569,0.023591371874364674,-0.0010617281048915079,-0.016882475970152334,-0.016542972560782455
4463.627633637042,-0.0284091507212543,-0.029038317260481183,-0.01798613957904257,-0.02157362528967748
4463.649870231516,-0.0025115558056671584,-0.0010873947004470946,-0.0006355209834658502,0.004169970052576136
4463.672106825989,-0.012778194027901901,-0.019285010949358177,-0.008361166245697497,-0.011614986214109781
4463.694343420463,-0.039368787023489886,-0.03019331406048259,-0.010722493036811484,-0.03956590877414387
4463.716580014936,-0.018476178241242182,0.002531595272890652,0.0006991419854246664,-0.014515311511891092
4463.73881660941,-0.01229052871234575,-0.019285010949358174,-0.02453112144571722,-0.029709936080798513
4463.761053203883,-0.02171016928124613,-0.0021910583093373297,-0.013494485356814865,-0.0035556752096555073
4463.783289798356,-0.033362803663482564,-0.025906992602699585,-0.029459107792389895,-0.015747308098559263
4463.805526392831,-0.017577847396796645,-0.020029342220470193,-0.014726481943483033,-0.02200995741412246
4463.827762987304,-0.006720877476783403,-0.017154683518244465,-0.0202704665834898,-0.02947893672079823
4463.849999581777,-0.012110862543456643,-0.007683709758232917,-0.019346469143488674,-0.015079976614114006
4463.87223617625,-0.0598507302768482,-0.04967426008717302,-0.041727740467960406,-0.0463418900008188
4463.894472770724,0.021640710612140075,0.005585920144005488,-0.00333051351680247,0.012614279990364212
4463.916709365198,-0.022300500979024626,-0.004706384673784841,-0.01529114704570595,-0.015541975334114569
4463.938945959671,-0.030796144107923876,-0.04356561034494334,-0.021528129765713555,-0.026142279298571946
4463.961182554145,0.02980268799881669,0.012310568179569244,0.005062463229874432,0.024138581394822715
4463.983419148618,-0.0033585534590015245,-0.005835714878230663,0.018486092705446353,0.001757310070350972
4464.005655743092,-0.009005204481230633,-0.009506038042679583,-0.02127146381015768,-0.011306987067442736
4464.0278923375645,-0.015524519752349695,-0.02357133240714118,-0.000840853747910545,-0.025038615689681704
4464.050128932039,-0.024097162667915704,-0.011713365260460051,-0.015214147259039183,-0.027733608223018322
4464.072365526512,-0.0055402140812264074,-0.012817028869350287,-0.006153839027917024,-0.015798641289670436
4464.094602120986,-0.06806404085463601,-0.049597260300506256,-0.0360810894457313,-0.041952902160813446
4464.116838715459,-0.00543754769900406,-0.008094375287122306,-0.0046395098901373995,-0.0022466788363205777
4464.139075309932,0.005060089883230964,0.0015562646417783515,-0.0011488528945775873,0.004118636861464963
4464.161311904407,-0.022146501405691105,-0.005014383820451883,0.004985463443207672,-0.013539980880778795
4464.18354849888,-0.004693216427892041,-0.00896703953601226,-0.0101064947434774,-0.007379997947437949
4464.205785093353,0.007395750078789369,-0.018694679251579676,-0.008515165819031015,0.002450308150351817
4464.228021687826,-0.0013822256012213368,0.006022252268450465,-0.014854814921260968,-0.006533000294103582
4464.2502582823,-0.02992347985903392,-0.021158672424916015,-0.0274827799346097,-0.011255653876331564
4464.272494876774,-0.030000479645700684,-0.02390499814936381,-0.007462835401251954,-0.007662330498549404
4464.294731471247,-0.01596085187679467,-0.028345319180480336,-0.022708793161270547,-0.013411647903000857
4464.316968065721,0.008448080496568429,0.0013765984728892435,0.010580781274325607,-0.008303995387439075
4464.339204660194,-0.01752651420568547,-0.020106342007136953,-0.033925095419062,-0.021599291885233064
4464.361441254668,-0.023121832036803406,-0.036584296353823716,-0.020167800201267454,-0.04647022297859674
4464.38367784914,-0.02242883395680256,-0.03211830872715161,-0.004767842867915334,-0.026219279085238703
4464.405914443615,-0.03515946535237364,-0.0166926847982439,-0.032000100752392985,-0.03276426095191335
4464.428151038088,-0.00274255516566744,-0.011379699518237424,-0.01044016048570003,-0.009022660062995508
4464.450387632562,-0.005309214721226126,0.005226587806227272,0.01484143613655302,0.005992298337022803
4464.472624227035,-0.01775751356568575,-0.015589021189353668,-0.021476796574602382,-0.015156976400780767
4464.494860821508,-0.04527210400127486,-0.0457986041582794,-0.042292405570183315,-0.029863935654132038
4464.517097415982,0.0032377615987842973,0.0034299261173361922,-0.007642501570141062,0.0020139760259068407
4464.539334010456,-0.030308478792367727,-0.009095372513790194,-0.03882741517017909,-0.009612991760774006
4464.561570604929,-0.05097008821461515,-0.04754393265605931,-0.04077807643240369,-0.03576725263191702
4464.583807199402,-0.030000479645700684,-0.037508293793824844,-0.043652735134629424,-0.030454267351910536
4464.606043793876,-0.036545461512375324,-0.034736301473821465,-0.0273031137657206,-0.03548492008080556
4464.62828038835,-0.022377500765691387,-0.029294983216037053,-0.024864787187939847,-0.011922985360776822
4464.650516982823,0.009988076229903642,-0.012740029082683527,0.0019054719765372486,-0.016311973200782176
4464.672753577296,-0.003974551752335609,-0.007119044656010006,-0.0008151871523549582,-0.0029910101074325963
4464.69499017177,-0.012008196161234296,-0.02611232536714428,-0.038083083899067074,-0.02082929401856546
4464.717226766244,-0.02702315456125261,-0.026317658131588977,-0.015547813001261812,-0.024268617823014104
4464.739463360716,-0.011674530419011666,-0.012457696531572072,-0.01018349453014416,-0.007200331778548841
4464.76169995519,-0.007362542365673074,-0.002961056176004935,0.0020081383587595963,0.01797859846148186
4464.783936549664,-0.028178151361254018,-0.029166650238259116,-0.034515427116840504,-0.03332892605413627
4464.806173144138,0.014505397047686927,0.005560253548449901,0.030523726021016596,0.001372311137017169
4464.82840973861,-0.01116119850789993,-0.018925678611579958,-0.014059150459037774,-0.01454097810744668
4464.850646333084,-0.027818819023475796,-0.008992706131567847,-0.014315816414593643,-0.01482331065855814
4464.872882927558,-0.02063217226791148,-0.014023358860462869,-0.028689109925722288,-0.003427342231877573
4464.895119522032,-0.024559161387916268,-0.028345319180480336,-0.007103503063473738,-0.008534994747439358
4464.917356116504,-0.017423847823463123,-0.006836712104898551,-0.010645493250144725,-0.012769983014111188
4464.939592710978,-0.014318189761237112,-0.026343324727144565,-0.029099775454611673,-0.011743319191887714
4464.961829305452,-0.012085195947901056,-0.0063490467893424,0.005011130038763258,-0.0016050139474309063
4464.984065899925,-0.02119683737013439,-0.026574324087144843,-0.03654308816573186,-0.015310975974114285
4465.006302494399,-0.0434497757168282,-0.04153794929605198,-0.062158350530207546,-0.04349289789414866
4465.028539088872,-0.018142512499019554,-0.003525721278227846,-0.01636914405904059,-0.02473061654301466
4465.050775683346,-0.01426685657012594,-0.0372002946471578,-0.020373132965712148,-0.021830291245233346
4465.073012277819,-0.005283548125670539,-8.639747377920725e-05,0.009374451283213023,-0.011999985147443583
4465.095248872292,-0.014780188481237676,-0.02375099857603029,-0.023273458263493463,-0.012769983014111188
4465.117485466766,-0.004385217281224999,-0.014459690984907849,-0.016651476610152052,-0.006173667956325367
4465.13972206124,0.006677085403232936,-0.0018060593760035265,0.01671509761211086,0.019621260577039428
4465.1619586557135,-0.0032815536723347642,0.0038662582417811685,-0.0057945066901388086,0.010894618088139893
4465.184195250186,-0.0358267968368189,-0.032734307020485694,-0.047528391063523044,-0.039026910267476546
4465.20643184466,0.022179709118807397,-0.010994700584903622,-0.015599146192372987,-0.02611661270301635
4465.228668439133,-0.019194842916798616,-0.01941334392713611,-0.02181046231682501,-0.022831288471901235
4465.2509050336075,-0.016910515912351386,0.0007092669884439853,-0.011056158779034113,8.898135923782627e-05
4465.27314162808,-0.043090443379049985,-0.030783645758261088,-0.045064397890186694,-0.04274856662303664
4465.295378222554,-0.01898951015235392,-0.033529971482708885,-0.0317947679879483,-0.02249762272967861
4465.317614817028,-0.0026655553790006794,-0.019028344993802307,-0.01888447042348811,-0.014977310231891656
4465.339851411501,-0.022043835023468756,-0.03599396465604522,-0.01903846999682163,-0.01525964278300311
4465.362088005974,-0.03259280579681496,-0.02726732216714569,-0.014521149179038344,-0.012487650462999733
4465.384324600448,-0.03284947175237082,-0.03660996294937931,-0.029433441196834307,-0.03417592370747063
4465.406561194922,-0.032926471539037584,-0.03617363082493433,-0.02263179337460379,-0.044673561289705656
4465.428797789395,-0.02209516821457993,-0.015743020762687188,-0.02414612251238341,-0.007405664542993536
4465.451034383868,-0.010724866383454953,-0.0012670608693362026,-0.011646490476812611,0.010689285323695199
4465.473270978342,-0.0358267968368189,-0.03496730083382175,-0.02381245677016078,-0.034021924134137106
4465.495507572816,-0.008851204907897111,-0.012432029936016484,-0.012365155152369044,-0.009433325591884896
4465.5177441672895,-0.024738827556805378,-0.011790365047126812,-0.03615808923239806,-0.038590578143031566
4465.539980761762,-0.0034868864367794588,-0.013869359287129348,-0.014572482370149511,-0.012051318338554757
4465.562217356236,0.0021597645854496495,0.0021465963395568494,0.00793712193210016,1.1981572571065699e-05
4465.584453950709,-0.023712163734581904,-0.026753990256033953,-0.03762108517906652,-0.01703063787633861
4465.606690545183,-0.008106873636785094,-0.013484360353795547,-0.005897173072361156,-0.007636663902993818
4465.628927139656,0.006908084763233218,-0.016744017989355077,-0.014649482156816279,0.0031176396347970753
4465.65116373413,-0.03449213386792838,-0.014947356300464,-0.026353449730163885,-0.025654613983015787
4465.673400328604,-0.038162457032377306,-0.035300966576044375,-0.03672275433462097,-0.026450278445238982
4465.695636923077,0.0011331007632261754,-0.023212000069362963,0.011119779780992928,0.005812632168133695
4465.71787351755,0.0017490990565602598,-0.0165130186293548,-0.00022485545457645971,-0.006302000934103301
4465.740110112024,-0.03174580814348059,-0.029756981936037614,-0.02804744503683261,-0.024781949734125834
4465.762346706498,-0.015498853156794107,0.008563245228453564,-0.00014785566790969986,-0.002914010320765836
4465.784583300971,-0.015344853583460587,-0.010455702078236297,-0.007231836041251672,-0.018801632969674097
4465.806819895444,-0.009390203414564436,-0.015691687571576015,-0.024171789107939,-0.015054310018558422
4465.829056489918,-0.02576549137902885,-0.0023450578826708507,-0.006051172645694677,0.004888634728132568
4465.851293084391,-0.014651855503459741,-0.009326371873790476,-0.003304846921246883,-0.021162959760788087
4465.8735296788645,-0.02407149607236012,-0.0288073179004809,-0.02797044525016585,-0.029247937360797952
4465.895766273338,-0.025046826703472417,-0.028422318967147097,-0.02843244397016642,-0.013847980027445833
4465.918002867812,0.011964404087683829,0.013876230508460045,-0.012570487916813738,0.006120631314800737
4465.940239462285,-0.04126811509460331,-0.017899014789356484,-0.023273458263493457,-0.020238962320786966
4465.9624760567585,-0.01860451121902012,-0.022775667944917987,-0.015573479596817399,-0.017287303831894474
4465.984712651232,-0.034440800676817214,-0.024674996016031413,-0.03146110224572567,-0.042799899814147814
4466.006949245706,-0.011854196587900774,-0.028678984922702967,-0.022246794441269986,-0.01210265152966593
4466.029185840179,-0.009698202561231477,-0.025393660691587848,-0.014752148539038626,-0.0127443164185556
4466.0514224346525,-0.034517800463483975,-0.033658304460486815,-0.009901161979032706,-0.03278992754746894
4466.073659029126,0.009808410061014532,0.002326262508445957,0.00475446408320739,0.0018086432614621457
4466.095895623599,-0.017654847183463405,-0.03491596764271057,-0.02678978185460886,-0.016465972774115697
4466.118132218073,-0.025252159467917114,-0.02169767093158334,-0.009105497516809512,-0.013873646623001423
4466.1403688125465,-0.013060526579013356,0.002942260801780042,-0.01798613957904257,-0.015439308951892222
4466.16260540702,-0.027228487325697305,-0.021903003696028035,-0.019603135099044537,-0.026835277378572782
4466.184842001493,-0.0030248877167788953,-0.005219716584896578,-0.006769837321251109,-0.0015023475652085588
4466.207078595967,-0.034158468125705756,-0.012278030362682964,-0.031666435010170364,-0.027245942907462174
4466.2293151904405,-0.021838502259024062,-0.00021473045155714153,0.008168121292100438,0.006094964719245151
4466.251551784914,-0.01041686723678791,-0.01810434755380118,-0.020835131685712712,-0.02082929401856546
4466.273788379387,-0.0243024954323604,-0.025778659624921648,-0.021810462316825006,-0.021830291245233353
4466.296024973861,-0.027767485832364627,-0.028139986416035642,-0.03582442349017543,-0.021522292098566303
4466.3182615683345,0.023745371447698196,0.01274690030401422,0.006268793220987014,0.0155659384792567
4466.340498162807,-0.00017589561010875442,0.009795241815121732,-0.002457849267912517,0.010458285963694917
4466.362734757282,-0.030128812623478617,-0.03027031384714935,-0.030562771401280123,-0.025192615263015226
4466.384971351755,-0.01596085187679467,-0.011405366113793012,-0.02442845506349487,-0.0238836188896803
4466.4072079462285,0.0019800984165605417,-0.006426046576009161,-0.008592165605697775,-0.011255653876331564
4466.429444540701,-0.033593803023482846,-0.021492338167138643,-0.024582454636828392,-0.021701958267455412
4466.451681135175,-0.013163192961235705,-0.0315536436249287,-0.007591168379029888,-0.019828296791897577
4466.473917729649,-0.0006892275212204915,0.004174257388448211,0.011325112545437626,0.005555966212577827
4466.4961543241225,-0.03467180003681749,-0.04785193180272635,-0.03733875262795505,-0.05771219183194377
4466.518390918596,-0.023301498205692512,-0.023494332620474418,-0.028124444823499378,-0.013308981520778515
4466.540627513069,-0.01442085614345946,-0.019105344780469068,-0.030177772467946326,-0.021239959547454848
4466.562864107543,-0.008312206401229788,-0.008838706558234325,-0.0013541856590222822,-0.03548492008080556
4466.5851007020165,-0.0014078921967769235,-0.010250369313791603,-0.0007125207701326107,-0.004223006694100765
4466.60733729649,0.012760068549907022,0.01667388942401901,-0.001379852254577869,0.013101945305920362
4466.629573890963,-0.020247173334577675,-0.002807056602671414,-0.024813453996828674,-0.020700961040787523
4466.651810485437,-0.00846620597456331,-0.015383688424908972,-0.012134155792368762,-0.008945660276328746
4466.67404707991,-0.04755643100572209,-0.035018634024932924,-0.032077100539059746,-0.029401936934131474
4466.696283674383,-0.013625191681236267,-0.024264330487142025,-0.01798613957904257,-0.027091943334128652
4466.718520268858,-0.00674654407233899,-0.01582002054935395,-0.01898713680571046,-0.021265626143010436
4466.740756863331,-0.02463616117458303,-0.04197428142049696,-0.003664179259025099,-0.017492636596339175
4466.762993457804,0.0028527626654504946,-0.0021653917137817425,-0.008900164752364818,-0.0026060111740987936
4466.785230052277,-0.009826535539009413,-0.020337341367137236,-0.0025861822456904513,0.0022193087903515352
4466.807466646751,-0.01359952508568068,-0.017462682664911508,-0.015265480450150358,-0.01936629807189701
4466.829703241225,-0.017654847183463405,-0.012842695464905875,-0.01985980105460041,-0.006661333271881517
4466.851939835698,-0.04034411765460219,-0.027010656211589823,-0.012673154299036087,-0.03625491794747317
4466.874176430172,-0.002973554525667722,0.0028395944195576945,-0.001559518423466977,0.008430624914803555
4466.896413024645,0.009218078363236034,-0.010250369313791603,-0.014238816627926882,0.000858979225905432
4466.918649619119,-0.009698202561231477,-0.003525721278227846,-0.0009435201301328924,-0.005070004347435132
4466.9408862135915,-0.029256148374588665,-0.020260341580470475,-0.024556788041272804,-0.02550061440968227
4466.963122808066,0.02816002588325913,0.022192207468470185,0.01607343272322119,0.018722929732593888
4466.985359402539,-0.01860451121902012,-0.007298710824899114,-0.011158825161256462,-0.014155979174112876
4467.007595997013,-0.001510558578999271,-0.023853664958252634,-0.02912544205016726,-0.0055063364718801085
4467.029832591486,-0.029410147947922186,-0.015383688424908976,-0.014084817054593362,-0.016003974054115133
4467.052069185959,-0.013881857636792136,-0.017591015642689445,-0.030819437356835996,-0.01633763979633776
4467.074305780433,-0.05330574841017355,-0.04549060501161236,-0.022606126779048205,-0.03019760139635467
4467.096542374907,-0.004256884303447064,0.005919585886228118,0.005293462589874714,-0.008303995387439075
4467.11877896938,-0.006027879396782558,-0.02200567007825038,-0.008489499223475432,-0.011691986000776542
4467.141015563853,-0.03598079641015242,-0.042718612691608975,-0.01875613744571017,-0.0291452709785756
4467.163252158327,0.007241750505455847,0.011976902437346615,0.0068334583232099256,0.015437605501478767
4467.185488752801,-0.027870152214586975,-0.019593010096025217,-0.02673844866349769,-0.02863193906746387
4467.207725347274,-0.0217615024723573,-0.01461369055824137,-0.0356960905123975,-0.019520297645230528
4467.229961941747,-0.015293520392349413,-0.018489346487134982,-0.013135153019036649,-0.00917665963632903
4467.252198536221,-0.00592521301456021,0.0015562646417783515,0.008476120438767484,0.0008333126303498451
4467.274435130695,-0.027741819236809042,-0.02955164917159292,-0.03695375369462125,-0.024961615903014944
4467.2966717251675,-0.023096165441247814,-0.0262663249404778,-0.03898141474351261,-0.02829827332524124
4467.318908319641,-0.01940017568124331,-0.01043003548268071,-0.012031489410146414,-0.014207312365224056
4467.341144914115,-0.04275677763682735,-0.04505427288716738,-0.06226101691242989,-0.03933490941414359
4467.363381508589,-0.00723420938789514,-0.016590018416021556,0.0023674706965378122,0.004144303457020549
4467.3856181030615,0.004238758825452185,0.011591903504012813,0.0008531415587581876,0.0009359790125721925
4467.407854697535,-0.0067978772634501635,-0.011200033349348316,-0.015188480663483602,0.006454297057023366
4467.430091292009,-0.032849471752370824,-0.021646337740472164,-0.022323794227936743,-0.03335459264969185
4467.452327886483,-0.005309214721226126,-0.007478376993788222,-0.015778812361262093,-0.014027646196334943
4467.474564480955,-0.004847216001225563,-0.0002403970471127284,0.0015204730432034459,-0.007020665609659733
4467.496801075429,-0.0118028633967896,-0.022493335393806532,-0.014854814921260968,-0.010074990480774568
4467.519037669903,-0.03189980771681411,-0.01972134307380315,-0.018294138725709612,-0.008098662622994381
4467.541274264376,-0.026150490312362655,-0.03127131107381724,-0.028355444183499653,-0.028349606516352408
4467.56351085885,-0.01157186403678932,-0.02375099857603029,-0.03579875689461985,-0.024550950374125552
4467.585747453323,-0.019451508872354483,0.0027882612284465206,-0.012519154725702565,-0.015028643423002835
4467.607984047797,-0.03826512341459965,-0.023135000282696203,-0.0066158377479175875,-0.0301206016096879
4467.63022064227,-0.0038462187745576747,-0.035788631891600524,0.009708117025435652,-0.008688994320772879
4467.652457236743,-0.012649861050123968,-0.010045036549346908,-0.020604132325712423,-0.02542361462301551
4467.674693831217,-0.014369522952348286,-0.016769684584910665,-0.025788784627940976,-0.006533000294103582
4467.696930425691,-0.012957860196791009,-0.0163076858649101,-0.024685121019050734,0.0012439781592392348
4467.719167020165,-0.009338870223453262,-0.010686701438236579,0.0006734753898690803,-0.014463978320779924
4467.741403614637,-0.014369522952348286,-0.0027813900071158274,-0.01357148514348163,-0.017441303405227995
4467.763640209111,-0.03852178937015552,-0.03625063061160109,-0.05024905019241524,-0.04521255979637298
4467.785876803584,-0.01318885955679129,-0.006682712531565029,-0.015368146832372705,0.001218311563683648
4467.808113398059,-0.00015022901455316755,0.0028395944195576945,-0.0037668456412474466,0.0011669783725724743
4467.830349992531,-0.060928727290182845,-0.05426858069162306,-0.05032604997908201,-0.04033590664081148
4467.852586587005,-0.02461049457902744,-0.031245644478261652,-0.02933077481461196,-0.024910282711903767
4467.874823181479,-0.006233212161227252,-0.01515268906490869,-0.008181500076808386,0.011228283830362522
4467.897059775952,-0.019040843343465095,-0.018207013936023527,-0.01239082174792463,-0.014515311511891098
4467.919296370425,-0.02810115157458725,-0.03442830232715442,-0.025352452503495996,-0.021830291245233346
4467.941532964899,-0.004025884943446783,0.007690580979563611,0.014738769754330673,0.0035796383547976388
4467.963769559373,-0.0026912219745562666,0.005868252695116943,-0.023222125072382284,-0.013411647903000857
4467.986006153846,-0.03482579961015101,-0.02726732216714569,-0.026892448236831203,-0.013591314071889965
4468.008242748319,-0.050225756943503126,-0.025008661758254044,-0.031589435223503604,-0.03753824772525251
4468.030479342793,0.007806415607678758,-0.0056560487093415554,-0.0008921869390217187,0.0037849711192423337
4468.052715937267,-0.03474879982348425,-0.03027031384714935,-0.04578306256574313,-0.03176326372524547
4468.074952531741,-0.009467203201231197,-0.01117436675379273,-0.011492490903479091,-0.018416634036340293
4468.097189126213,-0.022146501405691105,-0.035095633811599684,-0.01742147447681966,-0.023087954427457102
4468.119425720687,-0.05289508288128416,-0.035814298487156115,-0.005691840307916461,-0.025115615476348465
4468.14166231516,-0.004205551112335891,-0.02226233603380625,-0.006590171152362001,-0.0072773315652156015
4468.163898909634,-0.01198252956567871,-0.009788370593791038,-0.009028497730142752,-0.006712666462992691
4468.186135504107,-0.0067978772634501635,-0.00994237016712456,-0.019372135739044255,-0.006327667529658888
4468.208372098581,0.002621763305450213,-8.639747377920725e-05,-0.0010461865123552398,0.0022193087903515352
4468.230608693055,-0.020837505032356173,-0.009249372087123715,-0.009978161765699467,-0.028888605023019737
4468.252845287528,-0.0014335587923325103,-0.029089650451592355,-0.008258499863475146,8.898135923782627e-05
4468.275081882001,0.0014410999098932176,0.0047645890862267086,-0.00032752183679880787,0.015591605074812288
4468.297318476475,-0.008748538525674764,-0.015999686718243058,-0.002047183739023127,-0.0022723454318761644
4468.319555070949,-0.013086193174568944,-0.029346316407148226,-0.01880747063682135,-0.009381992400773724
4468.341791665422,0.003340427981006645,-0.000317396833779489,-0.0057945066901388086,0.001218311563683648
4468.364028259895,-0.019708174827910353,-0.020234674984914887,-0.025301119312384823,-0.015541975334114569
4468.386264854369,-0.03903512128126726,-0.047081933936058744,-0.053791040379086226,-0.04724022084526434
4468.408501448842,-0.02953848092570012,-0.019464677118247283,-0.011543824094590264,-0.01669697213411598
4468.430738043316,-0.0018955575123330737,-0.002088391927114982,-0.009413496663476555,0.004375302817020831
4468.452974637789,-0.02307049884569223,-0.026240658344922212,-0.02648178270794182,-0.022702955494123298
4468.475211232263,-0.032849471752370824,-0.024572329633809068,-0.041573740894626884,-0.04711188786748639
4468.497447826736,0.011322739198794157,-0.005502049136008034,-0.021297130405713273,0.0008846458214610189
4468.51968442121,-0.004102884730113544,-0.01933634414046935,-0.01891013701904369,-0.02539794802745992
4468.541921015683,-0.028280817743476367,-0.042025614611608135,-0.02794477865461027,-0.018005968507450905
4468.564157610157,-0.01670518314790669,-0.033016639571597145,-0.02116879742793534,-0.022497622729678604
4468.58639420463,-0.02987214666792275,-0.03478763466493264,-0.01621514448570707,-0.02449961718301438
4468.608630799104,-0.018963843556798334,-0.029371983002703814,-0.02304245890349318,-0.022420622943011843
4468.630867393577,-0.014138523592348004,-0.0073243774204547005,-0.010671159845700311,-0.016517305965226874
4468.653103988051,-0.02974381369014481,-0.010738034629347753,-0.018602137872376655,-0.01908396552078555
4468.675340582524,-0.026253156694585,-0.031296977669372825,-0.03882741517017909,-0.03263592797413541
4468.697577176998,-0.04750509781461092,-0.03432563594493208,-0.026841115045720034,-0.0463418900008188
4468.719813771471,-0.009056537672341807,-0.01587135374046512,-0.02532678590794041,-0.028631939067463863
4468.742050365944,-0.027818819023475796,-0.00953170463823517,-0.031024770121280694,-0.020418628489676068
4468.764286960418,-0.015704185921238803,-0.022852667731584748,-0.028329777587944072,-0.03243059520969072
4468.786523554892,-0.07378769166353187,-0.08622349215832871,-0.09018627287690839,-0.07144382045418274
4468.808760149365,-0.09329430428577788,-0.08301516771388033,-0.053637040805752705,-0.07293248299640677
4468.830996743838,-0.005617213867893168,-0.018309680318245876,-0.02781644567683233,-0.020880627209676633
4468.853233338312,-0.016345850810128473,-0.006477379767120334,-0.014469815987927171,-0.018390967440784712
4468.875469932786,-0.013317192534569224,-0.02611232536714428,0.005627128332097343,-0.006712666462992691
4468.897706527259,-0.025149493085694766,-0.006554379553787095,-0.0037925122368030334,-0.008201329005216728
4468.919943121733,-0.006361545139005187,0.014389562419571778,0.001597472829870207,-0.001630680542986493
4468.942179716206,-0.01565285273012763,-0.021903003696028035,-0.016138144699040315,-0.018134301485228838
4468.96441631068,-0.015216520605682652,-0.01481902332268606,-0.016908142565707922,-0.0038893409518781365
4468.986652905152,0.0006711020432256118,0.008075579912897413,0.005190796207652366,0.019287594834816797
4469.008889499626,-0.043013443592383224,-0.040459952282717336,-0.04357573534796266,-0.0359982519919173
4469.0311260941,-0.05197108544128304,-0.03553196593604466,-0.03484909285906313,-0.02937627033857589
4469.0533626885735,0.010629741118793312,0.0009915995395554408,0.005524461949874996,0.01951859419481708
